slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0026_slice_127,0.018890137,0.0016160524,0.014587188139557838,0.0011900871759280562,0.03336077928543091,0.002302400069311261,0.020796578377485275,0.0014466013526543975,0.02859577164053917,0.0024361072573810816,0.016183050349354744,0.0015192024875432253,0.02533603645861149,0.0015291394665837288,0.027177533134818077,0.00205042352899909,0.02438764087855816,0.0022379800211638212
img0026_slice_128,0.0008381403,0.0020910127,,,0.023275798186659813,0.0010338880820199847,0.0003945064963772893,0.000829491182230413,,,,,0.023665152490139008,0.0011604290921241045,0.000147605111123994,0.0012824751902371645,,
img0026_slice_129,0.021423524,0.0013480436,0.015205131843686104,0.0020379864145070314,0.019759058952331543,0.0012992003466933966,0.007223022170364857,0.001776738092303276,0.01154539454728365,0.0020169061608612537,,,0.049317777156829834,0.0017604392487555742,0.0013276260579004884,0.0008635968551971018,0.0010939174098894,0.0008725984953343868
img0026_slice_130,0.024250347,0.0028558746,0.005277381744235754,0.0007976334891282022,0.03824964910745621,0.0022616777569055557,0.026563948020339012,0.0021097250282764435,0.01999577321112156,0.002461241092532873,,,0.04214663431048393,0.002180737443268299,0.020753800868988037,0.0020799669437110424,0.027335522696375847,0.00243086158297956
img0026_slice_131,0.01975448,0.0013973889,0.01823573373258114,0.001501204096712172,0.03070509433746338,0.0023684510961174965,0.015873657539486885,0.001127024763263762,0.03887680545449257,0.001872317399829626,0.019909720867872238,0.0020989663898944855,0.02926555462181568,0.0018477506237104535,0.01414884626865387,0.0010260408744215965,0.023489663377404213,0.0012951930984854698
img0026_slice_132,0.018792048,0.0018717025,0.022410349920392036,0.0014181009028106928,0.019242126494646072,0.001376825151965022,0.013719308190047741,0.001392349018715322,0.03852975741028786,0.0025702801067382097,0.01958468370139599,0.0015605405205860734,0.017387324944138527,0.0015957929426804185,0.01178180705755949,0.0010630947072058916,0.03775506466627121,0.0013941368088126183
img0026_slice_133,0.02721633,0.0016692969,0.023048870265483856,0.0014415509067475796,0.017152784392237663,0.0016476891469210386,0.02167566865682602,0.0015747161814942956,0.0281854048371315,0.001904892036691308,0.017303189262747765,0.0016479498008266091,0.007278341334313154,0.0010364954359829426,0.015482312068343163,0.001788643072359264,0.026911381632089615,0.002153862966224551
img0026_slice_134,0.021625653,0.0015123173,0.02271396294236183,0.0014574513770639896,0.015775511041283607,0.0018185456283390522,0.020148180425167084,0.0012405692832544446,0.025622397661209106,0.0016722301952540874,0.022260092198848724,0.0012898388085886836,0.009879701770842075,0.0017652494134381413,0.015068664215505123,0.0019304087618365884,0.027545185759663582,0.002293238416314125
img0026_slice_135,0.011437457,0.0015468235,0.013498351909220219,0.001521152094937861,0.00405763927847147,0.0009736136998981237,0.0071329642087221146,0.0015343582490459085,0.01719207502901554,0.002033294877037406,0.01784391701221466,0.0015702021773904562,,,0.008270611986517906,0.0013183611445128918,0.02267807349562645,0.0028458295855671167
img0026_slice_136,0.013618034,0.0020917638,0.014667987823486328,0.002135611604899168,0.012369770556688309,0.0015978004084900022,0.01669911853969097,0.0017779584741219878,0.016470005735754967,0.001950126956216991,0.014864730648696423,0.0018483444582670927,0.014438405632972717,0.0019966349937021732,0.01764773763716221,0.001421026885509491,0.015487493015825748,0.002128537045791745
